0.0	0.998	0.531	0.692	0.558	0.237	0.998	0.117
0.01	0.994	0.54	0.699	0.574	0.268	0.994	0.154
0.02	0.991	0.545	0.702	0.58	0.278	0.991	0.17
0.03	0.989	0.548	0.704	0.586	0.286	0.989	0.183
0.04	0.986	0.551	0.705	0.59	0.292	0.986	0.193
0.05	0.984	0.553	0.706	0.593	0.296	0.984	0.203
0.06	0.981	0.555	0.708	0.597	0.3	0.981	0.213
0.07	0.978	0.557	0.709	0.6	0.303	0.978	0.221
0.08	0.976	0.559	0.709	0.603	0.306	0.976	0.23
0.09	0.972	0.561	0.71	0.605	0.309	0.972	0.238
0.1	0.969	0.563	0.711	0.608	0.311	0.969	0.247
0.11	0.966	0.565	0.711	0.61	0.313	0.966	0.255
0.12	0.962	0.567	0.712	0.613	0.314	0.962	0.264
0.13	0.959	0.569	0.712	0.615	0.316	0.959	0.273
0.14	0.954	0.571	0.713	0.617	0.318	0.954	0.281
0.15	0.95	0.572	0.713	0.619	0.318	0.95	0.289
0.16	0.946	0.574	0.713	0.621	0.318	0.946	0.297
0.17	0.941	0.576	0.713	0.623	0.319	0.941	0.306
0.18	0.937	0.578	0.713	0.625	0.32	0.937	0.315
0.19	0.932	0.58	0.713	0.627	0.321	0.932	0.323
0.2	0.926	0.581	0.712	0.628	0.32	0.926	0.331
0.21	0.921	0.583	0.712	0.63	0.32	0.921	0.34
0.22	0.915	0.584	0.711	0.631	0.318	0.915	0.348
0.23	0.909	0.586	0.71	0.632	0.317	0.909	0.356
0.24	0.903	0.587	0.71	0.633	0.317	0.903	0.364
0.25	0.897	0.589	0.709	0.634	0.316	0.897	0.373
0.26	0.89	0.591	0.708	0.635	0.316	0.89	0.382
0.27	0.883	0.592	0.707	0.636	0.315	0.883	0.391
0.28	0.877	0.594	0.706	0.637	0.313	0.877	0.399
0.29	0.869	0.595	0.704	0.638	0.312	0.869	0.407
0.3	0.862	0.597	0.703	0.638	0.311	0.862	0.416
0.31	0.854	0.598	0.702	0.639	0.309	0.854	0.426
0.32	0.846	0.6	0.7	0.639	0.308	0.846	0.435
0.33	0.838	0.601	0.698	0.64	0.306	0.838	0.443
0.34	0.83	0.603	0.696	0.64	0.304	0.83	0.452
0.35	0.82	0.604	0.693	0.64	0.302	0.82	0.461
0.36	0.812	0.605	0.691	0.64	0.299	0.812	0.47
0.37	0.803	0.607	0.689	0.64	0.298	0.803	0.479
0.38	0.793	0.608	0.686	0.64	0.296	0.793	0.488
0.39	0.784	0.609	0.683	0.639	0.293	0.784	0.497
0.4	0.774	0.611	0.68	0.639	0.29	0.774	0.506
0.41	0.763	0.612	0.676	0.638	0.287	0.763	0.515
0.42	0.752	0.613	0.673	0.637	0.285	0.752	0.524
0.43	0.742	0.614	0.669	0.637	0.282	0.742	0.534
0.44	0.73	0.616	0.665	0.636	0.279	0.73	0.543
0.45	0.719	0.617	0.661	0.635	0.276	0.719	0.553
0.46	0.707	0.619	0.657	0.634	0.274	0.707	0.563
0.47	0.695	0.62	0.652	0.633	0.271	0.695	0.572
0.48	0.684	0.621	0.648	0.632	0.268	0.684	0.582
0.49	0.671	0.622	0.643	0.63	0.264	0.671	0.592
0.5	0.659	0.624	0.637	0.629	0.261	0.659	0.601
0.51	0.645	0.624	0.631	0.627	0.257	0.645	0.611
0.52	0.632	0.625	0.625	0.625	0.254	0.632	0.62
0.53	0.619	0.627	0.619	0.624	0.25	0.619	0.63
0.54	0.606	0.628	0.613	0.622	0.247	0.606	0.64
0.55	0.592	0.629	0.606	0.62	0.244	0.592	0.65
0.56	0.579	0.631	0.6	0.618	0.24	0.579	0.66
0.57	0.565	0.632	0.593	0.616	0.237	0.565	0.67
0.58	0.551	0.633	0.585	0.614	0.233	0.551	0.68
0.59	0.538	0.635	0.578	0.612	0.23	0.538	0.69
0.6	0.523	0.636	0.57	0.61	0.227	0.523	0.699
0.61	0.508	0.637	0.561	0.607	0.223	0.508	0.709
0.62	0.493	0.638	0.552	0.605	0.219	0.493	0.72
0.63	0.479	0.64	0.543	0.603	0.216	0.479	0.73
0.64	0.464	0.642	0.534	0.601	0.213	0.464	0.74
0.65	0.448	0.643	0.524	0.598	0.209	0.448	0.751
0.66	0.433	0.645	0.513	0.596	0.206	0.433	0.761
0.67	0.418	0.646	0.503	0.593	0.202	0.418	0.771
0.68	0.402	0.648	0.491	0.59	0.199	0.402	0.781
0.69	0.387	0.65	0.479	0.587	0.194	0.387	0.791
0.7	0.372	0.652	0.468	0.585	0.191	0.372	0.801
0.71	0.356	0.654	0.455	0.582	0.188	0.356	0.811
0.72	0.34	0.655	0.442	0.579	0.183	0.34	0.82
0.73	0.324	0.656	0.428	0.576	0.178	0.324	0.83
0.74	0.308	0.658	0.414	0.572	0.174	0.308	0.839
0.75	0.293	0.66	0.4	0.57	0.17	0.293	0.848
0.76	0.278	0.662	0.385	0.566	0.166	0.278	0.858
0.77	0.262	0.662	0.369	0.563	0.16	0.262	0.866
0.78	0.247	0.664	0.353	0.56	0.155	0.247	0.875
0.79	0.231	0.666	0.337	0.557	0.151	0.231	0.884
0.8	0.216	0.668	0.32	0.553	0.146	0.216	0.893
0.81	0.201	0.67	0.303	0.55	0.142	0.201	0.901
0.82	0.186	0.672	0.285	0.547	0.137	0.186	0.91
0.83	0.171	0.674	0.267	0.543	0.131	0.171	0.917
0.84	0.157	0.675	0.249	0.54	0.126	0.157	0.925
0.85	0.143	0.678	0.231	0.537	0.121	0.143	0.933
0.86	0.129	0.68	0.212	0.534	0.116	0.129	0.94
0.87	0.116	0.683	0.193	0.531	0.111	0.116	0.947
0.88	0.103	0.683	0.174	0.528	0.105	0.103	0.954
0.89	0.091	0.68	0.156	0.525	0.098	0.091	0.96
0.9	0.079	0.675	0.138	0.522	0.091	0.079	0.966
0.91	0.068	0.666	0.12	0.519	0.084	0.068	0.971
0.92	0.057	0.65	0.101	0.516	0.076	0.057	0.976
0.93	0.046	0.62	0.084	0.513	0.068	0.046	0.981
0.94	0.037	0.574	0.067	0.51	0.058	0.037	0.985
0.95	0.028	0.509	0.052	0.508	0.049	0.028	0.989
0.96	0.02	0.434	0.038	0.506	0.039	0.02	0.992
0.97	0.013	0.335	0.025	0.504	0.029	0.013	0.995
0.98	0.007	0.208	0.013	0.502	0.017	0.007	0.997
0.99	0.002	0.081	0.005	0.501	0.006	0.002	0.999
1.0	0.0	0.0	0.0	0.5	0.0	0.0	1.0
0.686
