0.0	1.0	0.5	0.665	0.5	0.0	1.0	0.0
0.01	1.0	0.521	0.684	0.539	0.175	1.0	0.078
0.02	1.0	0.555	0.712	0.598	0.319	1.0	0.194
0.03	1.0	0.576	0.73	0.632	0.385	1.0	0.263
0.04	1.0	0.591	0.741	0.653	0.422	1.0	0.306
0.05	1.0	0.602	0.75	0.668	0.447	1.0	0.337
0.06	0.999	0.612	0.757	0.682	0.468	0.999	0.364
0.07	0.997	0.622	0.765	0.694	0.487	0.997	0.392
0.08	0.996	0.629	0.77	0.704	0.501	0.996	0.412
0.09	0.995	0.637	0.775	0.713	0.515	0.995	0.431
0.1	0.994	0.643	0.78	0.72	0.526	0.994	0.447
0.11	0.993	0.649	0.784	0.727	0.536	0.993	0.462
0.12	0.992	0.655	0.787	0.734	0.545	0.992	0.476
0.13	0.99	0.66	0.791	0.74	0.554	0.99	0.49
0.14	0.988	0.665	0.794	0.745	0.561	0.988	0.502
0.15	0.986	0.67	0.796	0.749	0.566	0.986	0.513
0.16	0.984	0.675	0.799	0.754	0.572	0.984	0.524
0.17	0.982	0.679	0.801	0.758	0.577	0.982	0.535
0.18	0.98	0.683	0.803	0.762	0.581	0.98	0.544
0.19	0.977	0.687	0.805	0.765	0.586	0.977	0.553
0.2	0.976	0.691	0.807	0.769	0.59	0.976	0.562
0.21	0.974	0.694	0.809	0.772	0.594	0.974	0.57
0.22	0.972	0.698	0.811	0.775	0.598	0.972	0.578
0.23	0.97	0.701	0.812	0.777	0.601	0.97	0.584
0.24	0.969	0.704	0.814	0.78	0.604	0.969	0.591
0.25	0.967	0.706	0.815	0.782	0.607	0.967	0.597
0.26	0.965	0.709	0.816	0.784	0.61	0.965	0.604
0.27	0.963	0.712	0.817	0.786	0.612	0.963	0.609
0.28	0.961	0.715	0.818	0.788	0.614	0.961	0.615
0.29	0.959	0.717	0.819	0.79	0.616	0.959	0.621
0.3	0.957	0.72	0.82	0.791	0.618	0.957	0.626
0.31	0.955	0.722	0.821	0.793	0.62	0.955	0.631
0.32	0.952	0.724	0.821	0.794	0.621	0.952	0.636
0.33	0.951	0.725	0.822	0.795	0.621	0.951	0.64
0.34	0.948	0.728	0.822	0.796	0.621	0.948	0.645
0.35	0.945	0.73	0.822	0.797	0.622	0.945	0.65
0.36	0.941	0.732	0.822	0.798	0.622	0.941	0.655
0.37	0.938	0.734	0.822	0.798	0.622	0.938	0.66
0.38	0.934	0.736	0.822	0.799	0.622	0.934	0.665
0.39	0.93	0.738	0.822	0.8	0.622	0.93	0.67
0.4	0.926	0.74	0.821	0.8	0.621	0.926	0.674
0.41	0.922	0.742	0.821	0.8	0.62	0.922	0.679
0.42	0.918	0.745	0.82	0.8	0.619	0.918	0.684
0.43	0.912	0.747	0.819	0.8	0.618	0.912	0.689
0.44	0.907	0.749	0.819	0.8	0.616	0.907	0.695
0.45	0.902	0.751	0.818	0.8	0.615	0.902	0.7
0.46	0.896	0.753	0.817	0.8	0.613	0.896	0.706
0.47	0.89	0.756	0.815	0.8	0.611	0.89	0.712
0.48	0.883	0.758	0.814	0.799	0.609	0.883	0.717
