0.0	1.0	0.5	0.667	0.5	0.0	1.0	0.0
0.01	0.998	0.763	0.865	0.844	0.723	0.998	0.689
0.02	0.997	0.771	0.869	0.85	0.733	0.997	0.702
0.03	0.996	0.774	0.871	0.852	0.736	0.996	0.708
0.04	0.995	0.775	0.871	0.852	0.735	0.995	0.71
0.05	0.992	0.776	0.871	0.852	0.734	0.992	0.712
0.06	0.991	0.776	0.871	0.852	0.734	0.991	0.713
0.07	0.99	0.777	0.87	0.852	0.733	0.99	0.714
0.08	0.988	0.778	0.87	0.852	0.733	0.988	0.716
0.09	0.987	0.779	0.87	0.852	0.733	0.987	0.718
0.1	0.985	0.779	0.87	0.852	0.731	0.985	0.719
0.11	0.984	0.78	0.87	0.852	0.731	0.984	0.72
0.12	0.983	0.78	0.869	0.852	0.73	0.983	0.721
0.13	0.981	0.78	0.869	0.852	0.729	0.981	0.722
0.14	0.979	0.78	0.868	0.851	0.726	0.979	0.723
0.15	0.977	0.781	0.868	0.851	0.726	0.977	0.724
0.16	0.975	0.781	0.867	0.85	0.724	0.975	0.725
0.17	0.974	0.781	0.867	0.85	0.723	0.974	0.725
0.18	0.973	0.781	0.866	0.849	0.722	0.973	0.726
0.19	0.971	0.781	0.865	0.849	0.72	0.971	0.726
0.2	0.969	0.781	0.865	0.848	0.718	0.969	0.727
0.21	0.967	0.782	0.864	0.848	0.717	0.967	0.728
0.22	0.965	0.781	0.863	0.847	0.714	0.965	0.728
0.23	0.963	0.782	0.863	0.846	0.713	0.963	0.73
0.24	0.961	0.782	0.862	0.846	0.712	0.961	0.731
0.25	0.959	0.782	0.861	0.845	0.71	0.959	0.731
0.26	0.957	0.782	0.861	0.845	0.708	0.957	0.732
0.27	0.956	0.783	0.86	0.844	0.707	0.956	0.733
0.28	0.954	0.783	0.86	0.844	0.706	0.954	0.734
0.29	0.952	0.783	0.859	0.843	0.704	0.952	0.735
0.3	0.95	0.783	0.858	0.843	0.703	0.95	0.736
0.31	0.949	0.784	0.858	0.843	0.702	0.949	0.736
0.32	0.948	0.784	0.858	0.843	0.702	0.948	0.738
0.33	0.946	0.785	0.857	0.842	0.701	0.946	0.738
0.34	0.945	0.785	0.857	0.842	0.7	0.945	0.739
0.35	0.943	0.785	0.856	0.841	0.698	0.943	0.74
0.36	0.94	0.785	0.855	0.841	0.696	0.94	0.741
0.37	0.936	0.785	0.854	0.839	0.693	0.936	0.742
0.38	0.935	0.786	0.853	0.839	0.692	0.935	0.743
0.39	0.933	0.786	0.853	0.839	0.691	0.933	0.744
0.4	0.931	0.786	0.852	0.838	0.69	0.931	0.745
0.41	0.929	0.787	0.851	0.838	0.688	0.929	0.746
0.42	0.928	0.787	0.851	0.837	0.687	0.928	0.747
0.43	0.925	0.787	0.85	0.837	0.686	0.925	0.748
0.44	0.924	0.788	0.85	0.836	0.685	0.924	0.749
0.45	0.922	0.788	0.849	0.836	0.683	0.922	0.75
0.46	0.92	0.788	0.848	0.835	0.682	0.92	0.751
0.47	0.918	0.789	0.848	0.835	0.681	0.918	0.752
0.48	0.916	0.788	0.847	0.834	0.678	0.916	0.752
0.49	0.913	0.789	0.846	0.833	0.676	0.913	0.753
0.5	0.911	0.789	0.845	0.833	0.675	0.911	0.755
0.51	0.909	0.79	0.844	0.832	0.674	0.909	0.756
0.52	0.906	0.79	0.843	0.832	0.672	0.906	0.757
0.53	0.903	0.79	0.842	0.831	0.67	0.903	0.758
0.54	0.901	0.79	0.842	0.83	0.669	0.901	0.759
0.55	0.899	0.791	0.841	0.83	0.667	0.899	0.76
0.56	0.898	0.791	0.841	0.83	0.667	0.898	0.762
0.57	0.894	0.792	0.839	0.829	0.664	0.894	0.763
0.58	0.891	0.792	0.838	0.828	0.662	0.891	0.764
0.59	0.888	0.792	0.837	0.827	0.66	0.888	0.765
0.6	0.885	0.793	0.836	0.826	0.659	0.885	0.767
0.61	0.882	0.794	0.835	0.826	0.657	0.882	0.769
0.62	0.88	0.793	0.834	0.824	0.655	0.88	0.769
0.63	0.877	0.794	0.832	0.824	0.653	0.877	0.771
0.64	0.873	0.794	0.831	0.822	0.65	0.873	0.772
0.65	0.869	0.794	0.829	0.821	0.647	0.869	0.773
0.66	0.865	0.795	0.827	0.82	0.644	0.865	0.775
0.67	0.861	0.795	0.826	0.819	0.641	0.861	0.776
0.68	0.857	0.795	0.824	0.817	0.638	0.857	0.778
0.69	0.853	0.795	0.822	0.816	0.636	0.853	0.779
0.7	0.85	0.796	0.821	0.815	0.633	0.85	0.78
0.71	0.845	0.796	0.819	0.813	0.63	0.845	0.782
0.72	0.84	0.797	0.817	0.812	0.627	0.84	0.784
0.73	0.835	0.797	0.815	0.811	0.624	0.835	0.786
0.74	0.832	0.798	0.814	0.81	0.622	0.832	0.788
0.75	0.826	0.799	0.811	0.808	0.618	0.826	0.79
0.76	0.821	0.799	0.809	0.807	0.615	0.821	0.792
0.77	0.815	0.8	0.806	0.805	0.612	0.815	0.795
0.78	0.808	0.8	0.803	0.802	0.606	0.808	0.797
0.79	0.8	0.801	0.799	0.799	0.601	0.8	0.799
0.8	0.793	0.802	0.796	0.797	0.597	0.793	0.801
0.81	0.786	0.803	0.793	0.796	0.593	0.786	0.805
0.82	0.778	0.804	0.789	0.793	0.589	0.778	0.808
0.83	0.771	0.804	0.785	0.79	0.583	0.771	0.809
0.84	0.762	0.805	0.781	0.787	0.578	0.762	0.813
0.85	0.751	0.805	0.776	0.784	0.571	0.751	0.816
0.86	0.744	0.807	0.773	0.782	0.569	0.744	0.82
