0.0	0.998	0.503	0.668	0.506	0.041	0.998	0.013
0.01	0.81	0.735	0.769	0.758	0.52	0.81	0.706
0.02	0.803	0.736	0.766	0.757	0.517	0.803	0.711
0.03	0.799	0.737	0.765	0.756	0.515	0.799	0.713
0.04	0.796	0.737	0.764	0.756	0.514	0.796	0.715
0.05	0.794	0.738	0.763	0.755	0.513	0.794	0.717
0.06	0.792	0.738	0.762	0.755	0.512	0.792	0.718
0.07	0.79	0.738	0.761	0.755	0.511	0.79	0.719
0.08	0.789	0.739	0.761	0.754	0.511	0.789	0.72
0.09	0.787	0.739	0.76	0.754	0.51	0.787	0.721
0.1	0.786	0.739	0.76	0.754	0.509	0.786	0.721
0.11	0.785	0.739	0.759	0.753	0.509	0.785	0.722
0.12	0.784	0.739	0.759	0.753	0.508	0.784	0.723
0.13	0.783	0.74	0.759	0.753	0.508	0.783	0.723
0.14	0.782	0.74	0.758	0.753	0.508	0.782	0.724
0.15	0.781	0.74	0.758	0.753	0.507	0.781	0.724
0.16	0.78	0.74	0.758	0.753	0.507	0.78	0.725
0.17	0.78	0.74	0.757	0.752	0.506	0.78	0.725
0.18	0.779	0.74	0.757	0.752	0.506	0.779	0.726
0.19	0.778	0.741	0.757	0.752	0.506	0.778	0.726
0.2	0.777	0.741	0.756	0.752	0.505	0.777	0.727
0.21	0.777	0.741	0.756	0.752	0.505	0.777	0.727
0.22	0.776	0.741	0.756	0.752	0.505	0.776	0.727
0.23	0.775	0.741	0.756	0.752	0.505	0.775	0.728
0.24	0.775	0.741	0.755	0.751	0.504	0.775	0.728
0.25	0.774	0.741	0.755	0.751	0.504	0.774	0.728
0.26	0.774	0.741	0.755	0.751	0.504	0.774	0.729
0.27	0.773	0.741	0.755	0.751	0.503	0.773	0.729
0.28	0.773	0.741	0.755	0.751	0.503	0.773	0.729
0.29	0.772	0.741	0.754	0.751	0.503	0.772	0.73
0.3	0.771	0.742	0.754	0.751	0.503	0.771	0.73
0.31	0.771	0.742	0.754	0.751	0.502	0.771	0.73
0.32	0.77	0.742	0.753	0.75	0.502	0.77	0.731
0.33	0.77	0.742	0.753	0.75	0.502	0.77	0.731
0.34	0.769	0.742	0.753	0.75	0.502	0.769	0.731
0.35	0.769	0.742	0.753	0.75	0.501	0.769	0.731
0.36	0.768	0.742	0.753	0.75	0.501	0.768	0.732
0.37	0.768	0.742	0.752	0.75	0.501	0.768	0.732
0.38	0.767	0.742	0.752	0.75	0.501	0.767	0.732
0.39	0.767	0.742	0.752	0.75	0.5	0.767	0.733
0.4	0.766	0.742	0.752	0.75	0.5	0.766	0.733
0.41	0.766	0.742	0.752	0.749	0.5	0.766	0.733
0.42	0.765	0.743	0.752	0.749	0.5	0.765	0.734
0.43	0.765	0.743	0.751	0.749	0.5	0.765	0.734
0.44	0.764	0.743	0.751	0.749	0.5	0.764	0.734
0.45	0.764	0.743	0.751	0.749	0.499	0.764	0.734
0.46	0.763	0.743	0.751	0.749	0.499	0.763	0.735
0.47	0.763	0.743	0.751	0.749	0.499	0.763	0.735
0.48	0.763	0.743	0.75	0.749	0.499	0.763	0.735
0.49	0.762	0.743	0.75	0.749	0.499	0.762	0.736
0.5	0.762	0.743	0.75	0.749	0.498	0.762	0.736
0.51	0.761	0.743	0.75	0.749	0.498	0.761	0.736
0.52	0.761	0.743	0.75	0.748	0.498	0.761	0.736
0.53	0.76	0.743	0.749	0.748	0.498	0.76	0.737
0.54	0.76	0.743	0.749	0.748	0.497	0.76	0.737
0.55	0.759	0.743	0.749	0.748	0.497	0.759	0.737
0.56	0.759	0.744	0.749	0.748	0.497	0.759	0.737
0.57	0.758	0.744	0.749	0.748	0.497	0.758	0.738
0.58	0.758	0.744	0.748	0.748	0.497	0.758	0.738
0.59	0.757	0.744	0.748	0.748	0.496	0.757	0.738
0.6	0.757	0.744	0.748	0.748	0.496	0.757	0.738
0.61	0.756	0.744	0.748	0.747	0.496	0.756	0.739
0.62	0.756	0.744	0.747	0.747	0.495	0.756	0.739
0.63	0.755	0.744	0.747	0.747	0.495	0.755	0.739
0.64	0.755	0.744	0.747	0.747	0.495	0.755	0.74
0.65	0.754	0.744	0.747	0.747	0.495	0.754	0.74
0.66	0.754	0.744	0.747	0.747	0.495	0.754	0.74
0.67	0.753	0.744	0.747	0.747	0.495	0.753	0.74
0.68	0.753	0.744	0.746	0.747	0.494	0.753	0.741
0.69	0.753	0.745	0.746	0.747	0.494	0.753	0.741
0.7	0.752	0.745	0.746	0.746	0.494	0.752	0.741
0.71	0.751	0.745	0.746	0.746	0.494	0.751	0.741
0.72	0.751	0.745	0.745	0.746	0.493	0.751	0.742
0.73	0.75	0.745	0.745	0.746	0.493	0.75	0.742
0.74	0.75	0.745	0.745	0.746	0.493	0.75	0.743
0.75	0.749	0.745	0.745	0.746	0.493	0.749	0.743
0.76	0.748	0.745	0.744	0.746	0.492	0.748	0.743
0.77	0.747	0.745	0.744	0.745	0.492	0.747	0.744
0.78	0.747	0.745	0.744	0.745	0.491	0.747	0.744
0.79	0.746	0.746	0.743	0.745	0.491	0.746	0.744
0.8	0.745	0.746	0.743	0.745	0.491	0.745	0.745
0.81	0.744	0.746	0.743	0.745	0.49	0.744	0.745
0.82	0.743	0.746	0.742	0.745	0.49	0.743	0.746
0.83	0.743	0.746	0.742	0.744	0.49	0.743	0.746
0.84	0.742	0.746	0.742	0.744	0.489	0.742	0.747
0.85	0.741	0.746	0.741	0.744	0.488	0.741	0.747
0.86	0.74	0.746	0.741	0.744	0.488	0.74	0.748
0.87	0.738	0.747	0.74	0.743	0.488	0.738	0.748
0.88	0.737	0.747	0.74	0.743	0.487	0.737	0.749
0.89	0.736	0.747	0.739	0.743	0.486	0.736	0.749
0.9	0.735	0.747	0.738	0.742	0.486	0.735	0.75
0.91	0.733	0.747	0.738	0.742	0.485	0.733	0.751
0.92	0.732	0.747	0.737	0.742	0.484	0.732	0.752
0.93	0.73	0.748	0.736	0.741	0.483	0.73	0.753
0.94	0.728	0.748	0.735	0.741	0.482	0.728	0.754
0.95	0.725	0.748	0.734	0.74	0.481	0.725	0.755
0.96	0.722	0.749	0.733	0.739	0.48	0.722	0.756
0.97	0.718	0.749	0.731	0.738	0.478	0.718	0.758
0.98	0.713	0.75	0.728	0.737	0.475	0.713	0.761
0.99	0.703	0.751	0.724	0.734	0.471	0.703	0.766
1.0	0.0	0.0	0.0	0.5	0.0	0.0	1.0
0.816
