0.0	1.0	0.539	0.699	0.572	0.272	1.0	0.144
0.01	1.0	0.585	0.737	0.644	0.408	1.0	0.289
0.02	1.0	0.601	0.749	0.668	0.447	1.0	0.335
0.03	1.0	0.612	0.758	0.682	0.47	1.0	0.364
0.04	1.0	0.62	0.764	0.693	0.487	1.0	0.386
0.05	1.0	0.627	0.769	0.702	0.501	1.0	0.404
0.06	1.0	0.633	0.774	0.71	0.514	1.0	0.42
0.07	1.0	0.639	0.778	0.717	0.525	1.0	0.434
0.08	1.0	0.645	0.782	0.724	0.535	1.0	0.448
0.09	1.0	0.65	0.787	0.73	0.546	1.0	0.461
0.1	0.999	0.656	0.79	0.736	0.555	0.999	0.474
0.11	0.999	0.66	0.794	0.742	0.563	0.999	0.485
0.12	0.998	0.665	0.797	0.747	0.571	0.998	0.497
0.13	0.998	0.67	0.8	0.752	0.579	0.998	0.507
0.14	0.997	0.675	0.804	0.758	0.586	0.997	0.518
0.15	0.997	0.679	0.807	0.763	0.594	0.997	0.529
0.16	0.996	0.684	0.81	0.767	0.601	0.996	0.539
0.17	0.995	0.689	0.813	0.772	0.608	0.995	0.549
0.18	0.995	0.693	0.816	0.776	0.614	0.995	0.559
0.19	0.994	0.698	0.818	0.781	0.621	0.994	0.568
0.2	0.993	0.702	0.821	0.785	0.627	0.993	0.578
0.21	0.992	0.707	0.824	0.789	0.633	0.992	0.587
0.22	0.991	0.711	0.826	0.793	0.638	0.991	0.596
0.23	0.99	0.715	0.829	0.797	0.643	0.99	0.604
0.24	0.989	0.719	0.831	0.8	0.648	0.989	0.612
0.25	0.987	0.722	0.833	0.803	0.652	0.987	0.619
0.26	0.986	0.726	0.835	0.807	0.657	0.986	0.627
0.27	0.985	0.73	0.837	0.81	0.662	0.985	0.635
0.28	0.983	0.734	0.839	0.813	0.665	0.983	0.643
0.29	0.982	0.738	0.841	0.816	0.669	0.982	0.65
0.3	0.98	0.741	0.843	0.818	0.673	0.98	0.657
0.31	0.978	0.745	0.844	0.821	0.676	0.978	0.664
0.32	0.976	0.748	0.846	0.823	0.679	0.976	0.671
0.33	0.974	0.752	0.847	0.825	0.682	0.974	0.678
0.34	0.971	0.755	0.848	0.828	0.684	0.971	0.684
0.35	0.969	0.759	0.85	0.83	0.687	0.969	0.691
0.36	0.966	0.762	0.851	0.831	0.689	0.966	0.697
0.37	0.963	0.765	0.851	0.833	0.69	0.963	0.703
0.38	0.96	0.768	0.852	0.834	0.691	0.96	0.709
0.39	0.957	0.771	0.853	0.835	0.692	0.957	0.714
