0.0	0.998	0.524	0.686	0.545	0.204	0.998	0.091
0.01	0.995	0.532	0.692	0.559	0.236	0.995	0.122
0.02	0.994	0.536	0.695	0.567	0.252	0.994	0.14
0.03	0.992	0.539	0.697	0.572	0.261	0.992	0.152
0.04	0.99	0.542	0.699	0.576	0.267	0.99	0.163
0.05	0.987	0.544	0.7	0.579	0.271	0.987	0.171
0.06	0.984	0.546	0.701	0.582	0.274	0.984	0.18
0.07	0.981	0.547	0.701	0.584	0.275	0.981	0.188
0.08	0.978	0.549	0.702	0.587	0.276	0.978	0.195
0.09	0.975	0.55	0.702	0.589	0.277	0.975	0.203
0.1	0.971	0.552	0.702	0.59	0.277	0.971	0.21
0.11	0.967	0.553	0.702	0.592	0.277	0.967	0.217
0.12	0.963	0.554	0.702	0.594	0.277	0.963	0.225
0.13	0.959	0.556	0.702	0.595	0.277	0.959	0.233
0.14	0.954	0.557	0.702	0.597	0.276	0.954	0.24
0.15	0.949	0.558	0.701	0.598	0.274	0.949	0.247
0.16	0.944	0.559	0.701	0.599	0.273	0.944	0.255
0.17	0.938	0.56	0.7	0.6	0.272	0.938	0.263
0.18	0.933	0.561	0.699	0.601	0.27	0.933	0.27
0.19	0.927	0.563	0.698	0.602	0.269	0.927	0.278
0.2	0.921	0.564	0.697	0.603	0.266	0.921	0.286
0.21	0.914	0.564	0.696	0.603	0.264	0.914	0.294
0.22	0.908	0.566	0.695	0.604	0.263	0.908	0.302
0.23	0.9	0.566	0.693	0.604	0.26	0.9	0.31
0.24	0.893	0.567	0.692	0.605	0.257	0.893	0.318
0.25	0.885	0.568	0.69	0.605	0.255	0.885	0.326
0.26	0.878	0.569	0.689	0.605	0.253	0.878	0.334
0.27	0.87	0.57	0.687	0.606	0.251	0.87	0.343
0.28	0.862	0.571	0.685	0.606	0.249	0.862	0.352
0.29	0.854	0.572	0.683	0.607	0.247	0.854	0.361
0.3	0.846	0.573	0.681	0.607	0.245	0.846	0.37
0.31	0.837	0.575	0.679	0.607	0.243	0.837	0.379
0.32	0.828	0.576	0.677	0.607	0.241	0.828	0.388
0.33	0.819	0.576	0.674	0.607	0.238	0.819	0.397
0.34	0.81	0.577	0.672	0.607	0.236	0.81	0.406
0.35	0.8	0.578	0.669	0.607	0.234	0.8	0.415
0.36	0.79	0.579	0.666	0.606	0.231	0.79	0.425
