0.0	0.997	0.502	0.666	0.503	0.019	0.997	0.01
0.01	0.988	0.504	0.666	0.508	0.043	0.988	0.029
0.02	0.982	0.505	0.666	0.51	0.051	0.982	0.038
0.03	0.978	0.506	0.666	0.512	0.056	0.978	0.046
0.04	0.973	0.507	0.665	0.513	0.061	0.973	0.053
0.05	0.969	0.508	0.665	0.515	0.067	0.969	0.062
0.06	0.964	0.509	0.665	0.517	0.072	0.964	0.071
0.07	0.96	0.51	0.665	0.519	0.077	0.96	0.079
0.08	0.955	0.512	0.665	0.521	0.083	0.955	0.088
0.09	0.95	0.514	0.665	0.524	0.092	0.95	0.1
0.1	0.945	0.516	0.666	0.528	0.099	0.945	0.111
0.11	0.94	0.518	0.666	0.532	0.108	0.94	0.125
0.12	0.934	0.521	0.667	0.536	0.118	0.934	0.14
0.13	0.928	0.524	0.668	0.542	0.129	0.928	0.156
0.14	0.922	0.528	0.669	0.546	0.14	0.922	0.172
0.15	0.916	0.531	0.67	0.552	0.151	0.916	0.191
0.16	0.909	0.535	0.672	0.558	0.162	0.909	0.209
0.17	0.902	0.539	0.673	0.563	0.172	0.902	0.227
0.18	0.895	0.543	0.674	0.569	0.181	0.895	0.245
0.19	0.888	0.547	0.675	0.574	0.19	0.888	0.261
0.2	0.881	0.55	0.675	0.579	0.198	0.881	0.278
0.21	0.875	0.554	0.676	0.584	0.206	0.875	0.294
0.22	0.868	0.558	0.677	0.588	0.213	0.868	0.31
0.23	0.861	0.561	0.677	0.591	0.218	0.861	0.323
0.24	0.854	0.564	0.677	0.595	0.223	0.854	0.337
0.25	0.847	0.567	0.677	0.599	0.229	0.847	0.352
0.26	0.84	0.57	0.677	0.602	0.234	0.84	0.366
0.27	0.833	0.573	0.677	0.605	0.237	0.833	0.378
0.28	0.826	0.575	0.676	0.607	0.239	0.826	0.389
0.29	0.819	0.577	0.675	0.608	0.24	0.819	0.399
0.3	0.812	0.579	0.674	0.61	0.242	0.812	0.409
0.31	0.805	0.581	0.673	0.611	0.243	0.805	0.419
0.32	0.797	0.584	0.671	0.613	0.244	0.797	0.43
0.33	0.789	0.586	0.67	0.614	0.246	0.789	0.441
0.34	0.781	0.589	0.669	0.616	0.248	0.781	0.454
0.35	0.773	0.591	0.667	0.618	0.25	0.773	0.464
0.36	0.765	0.593	0.665	0.619	0.25	0.765	0.474
0.37	0.757	0.595	0.664	0.619	0.25	0.757	0.483
0.38	0.749	0.597	0.662	0.62	0.25	0.749	0.492
0.39	0.741	0.599	0.66	0.62	0.25	0.741	0.502
0.4	0.733	0.6	0.657	0.621	0.251	0.733	0.511
0.41	0.724	0.602	0.655	0.621	0.25	0.724	0.52
0.42	0.716	0.604	0.652	0.622	0.25	0.716	0.53
0.43	0.707	0.606	0.649	0.622	0.249	0.707	0.539
0.44	0.697	0.608	0.647	0.622	0.249	0.697	0.549
0.45	0.688	0.61	0.643	0.622	0.249	0.688	0.559
0.46	0.677	0.612	0.64	0.622	0.248	0.677	0.569
0.47	0.666	0.614	0.636	0.622	0.248	0.666	0.58
0.48	0.655	0.616	0.632	0.622	0.247	0.655	0.591
0.49	0.644	0.619	0.628	0.622	0.247	0.644	0.602
0.5	0.632	0.621	0.623	0.622	0.246	0.632	0.613
0.51	0.621	0.623	0.619	0.621	0.245	0.621	0.624
0.52	0.61	0.625	0.614	0.621	0.244	0.61	0.634
0.53	0.598	0.627	0.609	0.619	0.242	0.598	0.643
0.54	0.587	0.629	0.603	0.618	0.24	0.587	0.652
0.55	0.575	0.63	0.598	0.617	0.237	0.575	0.661
0.56	0.564	0.631	0.592	0.616	0.236	0.564	0.67
0.57	0.553	0.633	0.586	0.614	0.234	0.553	0.679
0.58	0.541	0.635	0.58	0.613	0.232	0.541	0.687
0.59	0.529	0.636	0.574	0.612	0.229	0.529	0.696
0.6	0.518	0.638	0.568	0.611	0.228	0.518	0.705
0.61	0.507	0.64	0.562	0.609	0.226	0.507	0.714
0.62	0.495	0.641	0.554	0.607	0.224	0.495	0.722
0.63	0.483	0.643	0.547	0.606	0.221	0.483	0.731
0.64	0.47	0.645	0.539	0.604	0.219	0.47	0.741
0.65	0.456	0.647	0.53	0.602	0.216	0.456	0.75
0.66	0.442	0.649	0.521	0.6	0.213	0.442	0.76
0.67	0.429	0.651	0.512	0.598	0.211	0.429	0.769
0.68	0.415	0.653	0.503	0.596	0.208	0.415	0.779
0.69	0.401	0.654	0.492	0.593	0.204	0.401	0.787
0.7	0.387	0.656	0.482	0.591	0.201	0.387	0.796
0.71	0.374	0.658	0.471	0.588	0.198	0.374	0.805
0.72	0.359	0.66	0.46	0.586	0.195	0.359	0.814
0.73	0.345	0.662	0.448	0.583	0.191	0.345	0.823
0.74	0.331	0.663	0.436	0.58	0.188	0.331	0.832
0.75	0.317	0.666	0.424	0.578	0.185	0.317	0.84
0.76	0.303	0.667	0.411	0.575	0.181	0.303	0.849
0.77	0.289	0.669	0.398	0.572	0.177	0.289	0.857
0.78	0.275	0.671	0.384	0.569	0.173	0.275	0.865
0.79	0.26	0.673	0.369	0.566	0.168	0.26	0.873
0.8	0.246	0.674	0.355	0.563	0.164	0.246	0.881
0.81	0.231	0.676	0.339	0.559	0.159	0.231	0.889
0.82	0.217	0.676	0.322	0.556	0.153	0.217	0.896
0.83	0.202	0.678	0.306	0.552	0.148	0.202	0.904
0.84	0.189	0.68	0.289	0.549	0.143	0.189	0.911
0.85	0.174	0.68	0.271	0.545	0.137	0.174	0.918
0.86	0.16	0.682	0.254	0.542	0.131	0.16	0.925
0.87	0.146	0.683	0.235	0.539	0.125	0.146	0.933
0.88	0.132	0.684	0.216	0.535	0.119	0.132	0.939
0.89	0.119	0.686	0.197	0.532	0.113	0.119	0.947
0.9	0.105	0.687	0.178	0.529	0.107	0.105	0.953
0.91	0.093	0.684	0.159	0.526	0.1	0.093	0.959
0.92	0.08	0.68	0.14	0.523	0.093	0.08	0.965
0.93	0.068	0.668	0.12	0.519	0.086	0.068	0.972
0.94	0.056	0.647	0.1	0.516	0.077	0.056	0.977
0.95	0.044	0.608	0.08	0.513	0.067	0.044	0.982
0.96	0.034	0.549	0.062	0.51	0.056	0.034	0.987
0.97	0.023	0.459	0.043	0.507	0.043	0.023	0.991
0.98	0.014	0.334	0.026	0.504	0.029	0.014	0.995
0.99	0.006	0.167	0.011	0.502	0.014	0.006	0.998
1.0	0.0	0.0	0.0	0.5	0.0	0.0	1.0
0.658
