0.0	0.997	0.526	0.689	0.549	0.219	0.997	0.101
0.01	0.995	0.535	0.696	0.564	0.25	0.995	0.134
0.02	0.993	0.539	0.699	0.572	0.264	0.993	0.15
0.03	0.991	0.542	0.701	0.577	0.272	0.991	0.163
0.04	0.989	0.545	0.702	0.58	0.277	0.989	0.172
0.05	0.986	0.547	0.703	0.584	0.281	0.986	0.181
0.06	0.984	0.549	0.704	0.587	0.285	0.984	0.19
0.07	0.981	0.55	0.705	0.589	0.287	0.981	0.198
0.08	0.978	0.552	0.705	0.592	0.288	0.978	0.206
0.09	0.974	0.554	0.706	0.594	0.289	0.974	0.213
0.1	0.97	0.555	0.706	0.595	0.288	0.97	0.221
0.11	0.967	0.556	0.706	0.597	0.288	0.967	0.227
0.12	0.963	0.557	0.706	0.598	0.287	0.963	0.234
0.13	0.958	0.558	0.705	0.599	0.285	0.958	0.24
0.14	0.953	0.559	0.704	0.6	0.282	0.953	0.247
0.15	0.948	0.56	0.703	0.6	0.279	0.948	0.253
0.16	0.942	0.561	0.703	0.601	0.277	0.942	0.26
0.17	0.937	0.561	0.702	0.602	0.275	0.937	0.267
0.18	0.931	0.563	0.701	0.603	0.273	0.931	0.275
0.19	0.925	0.563	0.7	0.604	0.271	0.925	0.282
0.2	0.919	0.564	0.699	0.604	0.268	0.919	0.289
0.21	0.912	0.565	0.697	0.604	0.265	0.912	0.296
0.22	0.905	0.566	0.696	0.604	0.262	0.905	0.304
0.23	0.898	0.566	0.694	0.605	0.259	0.898	0.311
0.24	0.891	0.567	0.693	0.605	0.257	0.891	0.32
0.25	0.883	0.568	0.691	0.606	0.255	0.883	0.328
0.26	0.876	0.569	0.69	0.606	0.253	0.876	0.336
0.27	0.868	0.57	0.688	0.606	0.25	0.868	0.344
0.28	0.86	0.571	0.686	0.606	0.248	0.86	0.353
0.29	0.852	0.572	0.684	0.607	0.246	0.852	0.361
0.3	0.844	0.573	0.682	0.606	0.243	0.844	0.369
0.31	0.835	0.573	0.679	0.606	0.24	0.835	0.378
0.32	0.826	0.574	0.677	0.606	0.238	0.826	0.387
0.33	0.817	0.575	0.675	0.606	0.236	0.817	0.395
0.34	0.808	0.576	0.672	0.606	0.232	0.808	0.404
0.35	0.798	0.576	0.669	0.605	0.229	0.798	0.413
0.36	0.788	0.577	0.666	0.605	0.226	0.788	0.421
0.37	0.779	0.578	0.663	0.605	0.224	0.779	0.43
0.38	0.77	0.579	0.66	0.604	0.222	0.77	0.439
0.39	0.76	0.579	0.657	0.604	0.22	0.76	0.447
